id,items
4278,"['spaghetti', 'parmesan cheese', 'french fries', 'cookies']"
4279,"['eggs', 'green tea', 'french fries', 'chicken']"
4280,"['fresh bread', 'spaghetti', 'hot dogs', 'burgers', 'ham', 'tomatoes']"
4281,"['burgers', 'energy bar', 'eggs']"
4282,"['fresh bread', 'chocolate']"
4283,"['chocolate', 'cottage cheese', 'frozen smoothie']"
4284,"['mineral water', 'chocolate', 'mashed potato', 'brownies']"
4285,['eggs']
4286,"['eggs', 'french fries']"
4287,"['frozen smoothie', 'energy drink', 'pancakes', 'whole wheat pasta', 'shrimp', 'chocolate', 'green tea', 'milk', 'french fries']"
4288,"['eggs', 'green tea', 'cake']"
4289,"['pepper', 'cake', 'pancakes', 'green tea', 'french fries', 'grated cheese']"
4290,"['mineral water', 'salmon']"
4291,['escalope']
4292,['chocolate']
4293,"['energy drink', 'mayonnaise']"
4294,"['whole wheat pasta', 'olive oil', 'milk']"
4295,"['avocado', 'french fries']"
4296,"['pepper', 'tomato sauce', 'sandwich', 'fresh tuna']"
4297,"['fresh bread', 'french wine', 'escalope', 'french fries', 'grated cheese', 'cooking oil', 'frozen vegetables']"
4298,"['champagne', 'cereals']"
4299,"['mineral water', 'whole wheat rice', 'escalope', 'french fries', 'cooking oil']"
4300,"['mushroom cream sauce', 'cooking oil', 'frozen smoothie']"
4301,['mineral water']
4302,"['mineral water', 'chocolate', 'green tea', 'avocado']"
4303,"['eggs', 'spaghetti']"
4304,['pancakes']
4305,['cookies']
4306,"['burgers', 'champagne', 'fresh bread']"
4307,"['ketchup', 'olive oil', 'ground beef', 'fresh tuna']"
4308,['mineral water']
4309,"['vegetables mix', 'spaghetti', 'cake', 'meatballs', 'muffins']"
4310,"['eggs', 'mushroom cream sauce', 'salmon', 'burgers', 'french fries']"
4311,['escalope']
4312,"['fresh bread', 'champagne']"
4313,['whole wheat rice']
4314,"['cottage cheese', 'cooking oil', 'olive oil']"
4315,"['oatmeal', 'olive oil', 'frozen vegetables']"
4316,"['tomatoes', 'shrimp']"
4317,"['tomatoes', 'french fries', 'sandwich']"
4318,"['energy drink', 'brownies']"
4319,"['spaghetti', 'whole wheat rice', 'mineral water', 'chocolate bread', 'brownies', 'whole weat flour', 'cooking oil', 'frozen vegetables']"
4320,"['vegetables mix', 'energy bar', 'whole wheat rice', 'shrimp', 'meatballs', 'turkey', 'tomatoes', 'green tea', 'carrots']"
4321,"['frozen smoothie', 'eggs', 'burgers', 'chocolate', 'french fries', 'babies food', 'champagne', 'chicken']"
4322,"['soup', 'fromage blanc', 'turkey', 'burgers', 'french fries', 'cookies']"
4323,"['soup', 'green tea', 'escalope']"
4324,"['fresh bread', 'whole wheat rice', 'cereals', 'pancakes', 'shrimp', 'ham', 'chocolate', 'milk']"
4325,"['spaghetti', 'mineral water', 'cake', 'frozen smoothie', 'honey', 'energy drink', 'spinach', 'french fries']"
4326,['mineral water']
4327,['pancakes']
4328,"['tomatoes', 'olive oil']"
4329,"['spaghetti', 'yogurt cake', 'mineral water', 'barbecue sauce', 'salad']"
4330,"['spaghetti', 'flax seed', 'frozen smoothie', 'french wine', 'burgers', 'chocolate', 'green tea', 'milk', 'cider', 'avocado']"
4331,['hot dogs']
4332,"['cooking oil', 'light mayo']"
4333,"['eggs', 'mineral water', 'bug spray']"
4334,"['spaghetti', 'honey', 'turkey', 'burgers', 'brownies', 'green tea', 'carrots']"
4335,['mineral water']
4336,"['almonds', 'mineral water', 'black tea']"
4337,"['fresh bread', 'whole wheat rice', 'green tea', 'french fries', 'cookies']"
4338,"['hot dogs', 'tomato juice', 'green tea', 'french fries', 'cookies', 'champagne', 'oil', 'light mayo']"
4339,['shallot']
4340,"['eggs', 'ham']"
4341,['chocolate']
4342,"['cereals', 'shrimp', 'ground beef', 'green tea', 'cooking oil']"
4343,"['mineral water', 'cake', 'meatballs', 'chocolate', 'milk', 'french fries', 'avocado', 'cooking oil']"
4344,"['mineral water', 'herb & pepper', 'honey', 'eggs', 'turkey', 'ground beef', 'chocolate', 'milk', 'blueberries']"
4345,['french fries']
4346,"['ham', 'spaghetti']"
4347,"['energy bar', 'almonds', 'eggs', 'burgers', 'green tea', 'french fries']"
4348,"['mint green tea', 'eggs', 'burgers', 'ham', 'french fries', 'cookies', 'avocado']"
4349,['pancakes']
4350,['cookies']
4351,"['low fat yogurt', 'escalope']"
4352,"['spaghetti', 'cake', 'fromage blanc', 'dessert wine', 'ground beef', 'protein bar', 'chicken']"
4353,"['cottage cheese', 'cake']"
4354,"['red wine', 'spaghetti', 'herb & pepper', 'low fat yogurt', 'eggs', 'tomato juice', 'champagne', 'chicken']"
4355,"['cookies', 'low fat yogurt']"
4356,['low fat yogurt']
4357,"['burgers', 'eggs']"
4358,"['shrimp', 'butter', 'ground beef', 'tomatoes', 'green tea', 'toothpaste']"
4359,['cookies']
4360,"['eggs', 'whole wheat rice']"
4361,['cookies']
4362,"['mineral water', 'low fat yogurt', 'eggs', 'turkey']"
4363,"['whole wheat rice', 'turkey', 'burgers', 'ham', 'chocolate', 'frozen vegetables']"
4364,"['french fries', 'escalope']"
4365,"['mineral water', 'pepper', 'ground beef', 'ham', 'chocolate', 'french fries']"
4366,['champagne']
4367,"['burgers', 'spaghetti']"
4368,"['whole wheat rice', 'low fat yogurt', 'rice', 'french fries', 'cooking oil', 'oil']"
4369,"['french wine', 'brownies', 'rice', 'french fries']"
4370,"['avocado', 'milk']"
4371,['green tea']
4372,"['spaghetti', 'french fries', 'flax seed']"
4373,"['mineral water', 'almonds', 'low fat yogurt', 'cake', 'french wine', 'eggs', 'meatballs', 'turkey', 'burgers', 'milk', 'carrots']"
4374,"['mineral water', 'frozen smoothie', 'rice', 'grated cheese']"
4375,"['eggs', 'milk']"
4376,"['fresh bread', 'whole wheat rice', 'herb & pepper', 'low fat yogurt', 'shrimp', 'olive oil', 'ground beef', 'milk']"
4377,"['almonds', 'fresh tuna']"
4378,"['spaghetti', 'hot dogs', 'frozen smoothie', 'eggs', 'turkey', 'chocolate', 'brownies', 'french fries', 'frozen vegetables']"
4379,"['red wine', 'spaghetti', 'carrots']"
4380,['champagne']
4381,"['yams', 'cake']"
4382,['energy drink']
4383,"['champagne', 'salad', 'cereals']"
4384,"['fresh bread', 'spaghetti', 'pepper', 'mineral water', 'frozen smoothie', 'french wine', 'salmon', 'pickles', 'turkey', 'parmesan cheese', 'meatballs', 'olive oil', 'milk']"
4385,"['mineral water', 'herb & pepper', 'low fat yogurt', 'ground beef', 'tomatoes', 'rice', 'grated cheese']"
4386,"['corn', 'eggs', 'salmon', 'milk', 'grated cheese', 'cooking oil', 'frozen vegetables']"
4387,"['spaghetti', 'tomato sauce', 'ground beef']"
4388,"['eggs', 'champagne', 'frozen vegetables']"
4389,"['fresh bread', 'mineral water', 'eggs', 'tomato juice', 'protein bar', 'grated cheese']"
4390,['escalope']
4391,"['honey', 'mineral water']"
4392,['meatballs']
4393,"['whole wheat rice', 'eggs', 'burgers', 'ham', 'green tea', 'french fries', 'cookies']"
4394,"['chocolate', 'mineral water', 'chicken']"
4395,"['mineral water', 'strawberries', 'chocolate', 'french fries']"
4396,['champagne']
4397,['brownies']
4398,"['red wine', 'eggs', 'olive oil', 'eggplant', 'rice', 'chicken', 'sparkling water']"
4399,['champagne']
4400,['cookies']
4401,"['red wine', 'spaghetti', 'turkey', 'butter', 'chocolate', 'body spray', 'avocado', 'green beans', 'oil']"
4402,"['chocolate', 'clothes accessories', 'ground beef']"
4403,"['muffins', 'sandwich']"
4404,"['fresh bread', 'fromage blanc', 'mushroom cream sauce', 'escalope', 'french fries', 'pasta']"
4405,"['melons', 'frozen vegetables']"
4406,"['honey', 'fromage blanc', 'shrimp', 'tomatoes', 'green tea', 'fresh tuna', 'frozen vegetables']"
4407,"['red wine', 'mineral water', 'pancakes', 'ground beef', 'burgers', 'tomatoes']"
4408,['spaghetti']
4409,['green tea']
4410,"['fresh bread', 'spaghetti', 'french wine', 'eggs', 'meatballs', 'melons', 'tomatoes']"
4411,"['mineral water', 'pancakes', 'chocolate', 'french fries']"
4412,"['brownies', 'french fries']"
4413,['mineral water']
4414,"['energy bar', 'candy bars']"
4415,"['tomato juice', 'candy bars']"
4416,"['spaghetti', 'mineral water', 'frozen smoothie', 'energy drink', 'eggs', 'gums', 'body spray', 'grated cheese']"
4417,['hot dogs']
4418,"['cookies', 'tomatoes', 'green tea']"
4419,"['whole wheat rice', 'low fat yogurt', 'eggs', 'cookies', 'french fries', 'cider', 'avocado']"
4420,['champagne']
4421,"['cookies', 'mint green tea']"
4422,"['chocolate', 'yogurt cake', 'cake']"
4423,['cookies']
4424,"['burgers', 'ham', 'chocolate']"
4425,"['eggs', 'carrots']"
4426,"['cookies', 'clothes accessories']"
4427,"['mineral water', 'low fat yogurt', 'eggs', 'ground beef', 'chocolate', 'rice']"
4428,['french fries']
4429,"['cottage cheese', 'mint green tea']"
4430,"['mineral water', 'escalope', 'chocolate', 'chicken']"
4431,"['spaghetti', 'dessert wine', 'frozen vegetables']"
4432,"['burgers', 'mineral water']"
4433,"['herb & pepper', 'pickles', 'ground beef', 'chocolate', 'tomatoes', 'green tea']"
4434,"['cookies', 'honey']"
4435,"['frozen smoothie', 'honey', 'fromage blanc', 'eggs', 'pancakes', 'energy drink', 'brownies', 'cottage cheese', 'cookies', 'fresh tuna']"
4436,['french fries']
4437,"['cake', 'chocolate', 'gums', 'green tea', 'champagne']"
4438,"['parmesan cheese', 'strawberries', 'chocolate', 'gums', 'tomatoes', 'french fries', 'frozen vegetables']"
4439,"['cake', 'shrimp', 'butter', 'milk', 'frozen vegetables']"
4440,['tomatoes']
4441,['milk']
4442,"['mineral water', 'french wine', 'strong cheese', 'ground beef']"
4443,"['brownies', 'yogurt cake']"
4444,"['mineral water', 'cake', 'frozen smoothie', 'olive oil', 'burgers', 'milk', 'light mayo']"
4445,['french fries']
4446,"['energy drink', 'french fries']"
4447,['mineral water']
4448,"['spaghetti', 'pepper', 'mineral water', 'honey', 'strawberries', 'ground beef', 'burgers', 'frozen vegetables']"
4449,"['burgers', 'ham', 'milk']"
4450,"['mineral water', 'cooking oil', 'french fries']"
4451,"['spaghetti', 'shrimp', 'milk', 'avocado', 'grated cheese']"
4452,"['mineral water', 'frozen smoothie', 'eggs', 'pancakes']"
4453,"['mineral water', 'whole wheat rice']"
4454,"['cake', 'eggs', 'barbecue sauce', 'french fries', 'body spray']"
4455,"['mineral water', 'escalope']"
4456,['low fat yogurt']
4457,"['spaghetti', 'mineral water', 'eggs', 'chutney', 'light cream', 'tomato juice', 'cooking oil', 'green tea', 'milk', 'fresh tuna', 'frozen vegetables']"
4458,"['french wine', 'pancakes', 'burgers', 'chocolate']"
4459,['escalope']
4460,"['mineral water', 'pancakes', 'grated cheese', 'frozen vegetables']"
4461,['yogurt cake']
4462,"['mineral water', 'turkey', 'ground beef', 'barbecue sauce', 'chicken', 'sparkling water', 'frozen vegetables']"
4463,['escalope']
4464,['champagne']
4465,"['frozen smoothie', 'escalope', 'french fries', 'grated cheese', 'pasta']"
4466,"['vegetables mix', 'chocolate', 'mineral water']"
4467,['pancakes']
4468,"['spaghetti', 'salmon', 'tomato sauce', 'ground beef', 'eggplant', 'green tea', 'oatmeal', 'chicken']"
4469,['brownies']
4470,"['salmon', 'shrimp', 'strawberries', 'ground beef']"
4471,"['grated cheese', 'ground beef']"
4472,"['salt', 'green tea']"
4473,['eggs']
4474,"['eggs', 'french fries']"
4475,"['chocolate', 'mushroom cream sauce']"
4476,"['mineral water', 'grated cheese', 'green tea']"
4477,"['energy bar', 'eggs', 'melons', 'french fries']"
4478,['french fries']
4479,"['burgers', 'mineral water']"
4480,"['whole wheat rice', 'pancakes', 'meatballs', 'turkey', 'ham', 'chicken', 'carrots']"
4481,"['mineral water', 'low fat yogurt']"
4482,['escalope']
4483,['pancakes']
4484,"['soup', 'olive oil', 'ham', 'blueberries']"
4485,"['cookies', 'tomatoes', 'french fries']"
4486,['mineral water']
4487,"['pasta', 'escalope']"
4488,"['spaghetti', 'low fat yogurt', 'eggs', 'tomato juice', 'olive oil', 'brownies']"
4489,"['french fries', 'strawberries']"
4490,['butter']
4491,"['frozen smoothie', 'honey', 'french wine', 'olive oil', 'chocolate', 'tomatoes']"
4492,"['spaghetti', 'mineral water', 'shrimp', 'chocolate', 'protein bar', 'oil']"
4493,"['honey', 'eggs', 'light cream', 'ham', 'gums']"
4494,"['chocolate', 'light mayo']"
4495,"['soda', 'tomato juice', 'escalope']"
4496,"['eggs', 'spaghetti']"
4497,"['burgers', 'pancakes']"
4498,['yams']
4499,['milk']
4500,"['spaghetti', 'grated cheese', 'butter']"
4501,"['eggs', 'pancakes', 'muffins']"
4502,['herb & pepper']
4503,['escalope']
4504,['french fries']
4505,"['honey', 'eggs']"
4506,"['chocolate', 'tomatoes']"
4507,"['escalope', 'milk', 'bug spray', 'frozen vegetables']"
4508,['candy bars']
4509,['escalope']
4510,"['mineral water', 'frozen smoothie', 'strawberries', 'green tea']"
4511,"['pancakes', 'chocolate', 'champagne', 'frozen vegetables']"
4512,['cookies']
4513,"['mineral water', 'pepper']"
4514,"['spaghetti', 'clothes accessories', 'honey', 'avocado']"
4515,"['vegetables mix', 'spaghetti', 'mineral water', 'frozen smoothie', 'turkey', 'chocolate', 'frozen vegetables']"
4516,"['spaghetti', 'mineral water']"
4517,['champagne']
4518,"['chicken', 'spaghetti']"
4519,['cookies']
4520,"['spaghetti', 'whole wheat rice', 'mineral water', 'bacon', 'shampoo', 'escalope', 'eggplant', 'french fries', 'champagne', 'frozen vegetables']"
4521,"['cottage cheese', 'low fat yogurt', 'frozen smoothie']"
4522,"['cake', 'frozen smoothie', 'eggs', 'whole wheat pasta', 'cookies']"
4523,"['spaghetti', 'whole wheat rice', 'cake', 'chocolate', 'cookies']"
4524,['spaghetti']
4525,"['whole wheat rice', 'ham', 'eggplant', 'milk', 'chicken']"
4526,"['spaghetti', 'mineral water', 'strawberries', 'avocado']"
4527,['fresh tuna']
4528,"['pancakes', 'yogurt cake']"
4529,"['mineral water', 'whole wheat rice', 'honey', 'turkey']"
4530,"['cereals', 'frozen smoothie', 'honey', 'fromage blanc', 'green tea', 'french fries', 'chicken', 'light mayo']"
4531,['eggs']
4532,['strawberries']
4533,"['tomato sauce', 'ground beef']"
4534,"['frozen vegetables', 'french fries', 'milk', 'avocado', 'light mayo']"
4535,['protein bar']
4536,"['frozen smoothie', 'fromage blanc', 'eggs', 'tomatoes', 'light mayo', 'champagne', 'frozen vegetables']"
4537,"['burgers', 'cereals', 'milk']"
4538,"['shallot', 'french fries']"
4539,['gums']
4540,"['spaghetti', 'honey', 'eggs', 'pancakes', 'turkey', 'french fries', 'champagne', 'protein bar']"
4541,"['burgers', 'vegetables mix', 'green tea']"
4542,"['shrimp', 'strawberries', 'tomatoes', 'frozen vegetables']"
4543,"['mineral water', 'cake', 'whole weat flour', 'french fries', 'milk']"
4544,"['cookies', 'champagne']"
4545,"['mineral water', 'low fat yogurt', 'green tea', 'frozen vegetables']"
4546,"['spaghetti', 'herb & pepper', 'mushroom cream sauce', 'escalope', 'green tea']"
4547,['spaghetti']
4548,"['energy bar', 'pet food', 'pancakes', 'turkey', 'light cream', 'tomatoes', 'oatmeal', 'avocado', 'cooking oil', 'frozen vegetables']"
4549,"['soup', 'burgers', 'tomatoes', 'green tea', 'french fries', 'body spray', 'cookies']"
4550,"['mineral water', 'chocolate', 'milk', 'french fries', 'cider']"
4551,"['spaghetti', 'pepper', 'honey', 'french wine', 'burgers', 'chocolate', 'tomatoes', 'green tea', 'fresh tuna']"
4552,['escalope']
4553,['cereals']
4554,['gluten free bar']
4555,"['spaghetti', 'gums']"
4556,"['ham', 'spaghetti', 'hot dogs']"
4557,"['vegetables mix', 'frozen smoothie', 'burgers', 'chocolate', 'rice', 'frozen vegetables']"
4558,"['mineral water', 'whole wheat rice']"
4559,"['mineral water', 'pancakes', 'mayonnaise', 'mushroom cream sauce', 'frozen vegetables']"
4560,"['whole wheat rice', 'butter', 'burgers', 'green tea', 'cookies', 'oil']"
4561,"['eggs', 'cake']"
4562,"['gums', 'muffins']"
4563,"['mineral water', 'eggs', 'dessert wine', 'french fries']"
4564,"['red wine', 'spaghetti', 'mineral water', 'low fat yogurt', 'eggs', 'turkey', 'olive oil', 'milk', 'cauliflower', 'frozen vegetables']"
4565,"['melons', 'strawberries']"
4566,"['hot dogs', 'french fries', 'body spray', 'light mayo']"
4567,"['eggs', 'strawberries', 'chocolate', 'milk', 'avocado', 'cooking oil']"
4568,"['spaghetti', 'chocolate', 'tomatoes', 'frozen vegetables']"
4569,"['low fat yogurt', 'eggs', 'burgers', 'chocolate', 'green tea', 'french fries']"
4570,['french fries']
4571,['cereals']
4572,"['low fat yogurt', 'eggs', 'meatballs', 'butter', 'tomatoes', 'babies food', 'muffins']"
4573,"['muffins', 'black tea']"
4574,"['honey', 'mineral water', 'low fat yogurt']"
4575,['french fries']
4576,"['honey', 'chocolate']"
4577,"['soup', 'spaghetti', 'cake', 'tomato juice', 'zucchini', 'rice']"
4578,"['mint green tea', 'cake']"
4579,"['white wine', 'escalope', 'green tea', 'muffins']"
4580,['burgers']
4581,"['shrimp', 'olive oil', 'green tea', 'milk']"
4582,['pancakes']
4583,['energy bar']
4584,['chocolate']
4585,"['burgers', 'avocado', 'spaghetti']"
4586,['olive oil']
4587,"['spaghetti', 'mineral water', 'cereals', 'eggs', 'ground beef', 'french fries', 'protein bar', 'chicken']"
4588,"['muffins', 'french fries']"
4589,"['soup', 'vegetables mix', 'mineral water', 'hot dogs', 'low fat yogurt', 'cake', 'frozen smoothie', 'escalope', 'ham', 'tomatoes', 'cottage cheese', 'milk', 'bramble']"
4590,"['vegetables mix', 'spaghetti', 'mineral water', 'almonds', 'whole wheat rice', 'parmesan cheese', 'turkey', 'tomatoes', 'milk', 'nonfat milk', 'fresh tuna', 'frozen vegetables']"
4591,"['whole wheat rice', 'almonds', 'frozen smoothie', 'eggs', 'green beans', 'milk', 'avocado', 'chicken', 'frozen vegetables']"
4592,"['spaghetti', 'mineral water', 'whole wheat rice', 'pancakes', 'salmon', 'ground beef', 'chocolate', 'green beans']"
4593,"['spaghetti', 'honey', 'ground beef', 'extra dark chocolate']"
4594,"['fresh bread', 'spaghetti', 'hot dogs', 'frozen smoothie']"
4595,"['tea', 'green tea']"
4596,['french fries']
4597,"['escalope', 'chocolate', 'grated cheese', 'cooking oil']"
4598,['muffins']
4599,"['red wine', 'chicken', 'whole wheat rice']"
4600,"['eggs', 'grated cheese']"
4601,['muffins']
4602,"['spaghetti', 'shampoo', 'green tea', 'french fries']"
4603,['escalope']
4604,"['champagne', 'white wine']"
4605,"['mineral water', 'herb & pepper', 'french fries', 'toothpaste', 'cooking oil', 'frozen vegetables']"
4606,"['ham', 'mineral water', 'frozen smoothie']"
4607,"['chocolate', 'olive oil', 'milk']"
4608,"['avocado', 'yogurt cake']"
4609,"['green tea', 'cooking oil', 'cake']"
4610,"['burgers', 'mineral water', 'milk']"
4611,"['vegetables mix', 'pepper']"
4612,"['spaghetti', 'mint', 'pancakes', 'butter', 'frozen vegetables']"
